productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extEnergyCost,extPowerCost,extMight,extCardType,extTag,extDomain,extFlavorText
652820,Clockwork Keeper,Clockwork Keeper,https://tcgplayer-cdn.tcgplayer.com/product/652820_200w.jpg,89,24344,https://cpt.tcgcsv.com/q8f7,2025-10-31T04:10:11.627,1,0.15,0.39,1.98,0.3,,Foil,Common,044/298,2,0,2,Unit,Shurima,Calm,<em>It always goes back for seconds.</em>
652821,Defy,Defy,https://tcgplayer-cdn.tcgplayer.com/product/652821_200w.jpg,89,24344,https://cpt.tcgcsv.com/r8f7,2025-10-31T04:10:11.627,1,3.75,5.16,7.24,5.06,,Foil,Common,045/298,1,1,0,Spell,,Calm,"<em>""No.""</em>"
652821,Defy,Defy,https://tcgplayer-cdn.tcgplayer.com/product/652821_200w.jpg,89,24344,https://cpt.tcgcsv.com/r8f7,2025-10-31T04:10:11.627,1,0.23,0.7,5.0,0.33,,Normal,Common,045/298,1,1,0,Spell,,Calm,"<em>""No.""</em>"
652822,En Garde,En Garde,https://tcgplayer-cdn.tcgplayer.com/product/652822_200w.jpg,89,24344,https://cpt.tcgcsv.com/s8f7,2025-10-31T04:10:11.627,1,0.1,0.25,5.0,0.15,,Normal,Common,046/298,1,0,0,Spell,,Calm,"<em>""Is this supposed to be a challenge?"" -Fiora</em>"
652822,En Garde,En Garde,https://tcgplayer-cdn.tcgplayer.com/product/652822_200w.jpg,89,24344,https://cpt.tcgcsv.com/s8f7,2025-10-31T04:10:11.627,1,0.15,0.5,10.0,0.45,,Foil,Common,046/298,1,0,0,Spell,,Calm,"<em>""Is this supposed to be a challenge?"" -Fiora</em>"
652823,Find Your Center,Find Your Center,https://tcgplayer-cdn.tcgplayer.com/product/652823_200w.jpg,89,24344,https://cpt.tcgcsv.com/t8f7,2025-10-31T04:10:11.627,1,0.92,2.03,5.0,1.7,,Foil,Common,047/298,3,0,0,Spell,,Calm,<em>One does not wait for the perfect moment.</em>
652823,Find Your Center,Find Your Center,https://tcgplayer-cdn.tcgplayer.com/product/652823_200w.jpg,89,24344,https://cpt.tcgcsv.com/t8f7,2025-10-31T04:10:11.627,1,0.11,0.26,4.99,0.2,,Normal,Common,047/298,3,0,0,Spell,,Calm,<em>One does not wait for the perfect moment.</em>
652824,Meditation,Meditation,https://tcgplayer-cdn.tcgplayer.com/product/652824_200w.jpg,89,24344,https://cpt.tcgcsv.com/v8f7,2025-10-31T04:10:11.627,1,0.15,0.46,2.24,0.39,,Foil,Common,048/298,2,0,0,Spell,,Calm,
652824,Meditation,Meditation,https://tcgplayer-cdn.tcgplayer.com/product/652824_200w.jpg,89,24344,https://cpt.tcgcsv.com/v8f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.12,,Normal,Common,048/298,2,0,0,Spell,,Calm,
652825,Playful Phantom,Playful Phantom,https://tcgplayer-cdn.tcgplayer.com/product/652825_200w.jpg,89,24344,https://cpt.tcgcsv.com/w8f7,2025-10-31T04:10:11.627,1,0.07,0.25,3.0,0.13,,Foil,Common,049/298,5,0,5,Unit,Shadow Isles;Spirit,Calm,"<em>""My toys break so easily.""</em>"
652825,Playful Phantom,Playful Phantom,https://tcgplayer-cdn.tcgplayer.com/product/652825_200w.jpg,89,24344,https://cpt.tcgcsv.com/w8f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.04,,Normal,Common,049/298,5,0,5,Unit,Shadow Isles;Spirit,Calm,"<em>""My toys break so easily.""</em>"
652826,Rune Prison,Rune Prison,https://tcgplayer-cdn.tcgplayer.com/product/652826_200w.jpg,89,24344,https://cpt.tcgcsv.com/x8f7,2025-10-31T04:10:11.627,1,0.31,0.77,2.0,0.75,,Foil,Common,050/298,2,1,0,Spell,,Calm,"<em>""Be Still!"" -Ryze</em>"
652826,Rune Prison,Rune Prison,https://tcgplayer-cdn.tcgplayer.com/product/652826_200w.jpg,89,24344,https://cpt.tcgcsv.com/x8f7,2025-10-31T04:10:11.627,1,0.1,0.25,99.0,0.17,,Normal,Common,050/298,2,1,0,Spell,,Calm,"<em>""Be Still!"" -Ryze</em>"
652827,Solari Shieldbearer,Solari Shieldbearer,https://tcgplayer-cdn.tcgplayer.com/product/652827_200w.jpg,89,24344,https://cpt.tcgcsv.com/z8f7,2025-10-31T04:10:11.627,1,0.04,0.2,99.0,0.11,,Normal,Common,051/298,3,0,2,Unit,Mount Targon,Calm,"<em>""Discipline is our shield.""</em>"
652827,Solari Shieldbearer,Solari Shieldbearer,https://tcgplayer-cdn.tcgplayer.com/product/652827_200w.jpg,89,24344,https://cpt.tcgcsv.com/z8f7,2025-10-31T04:10:11.627,1,0.15,0.4,1.98,0.38,,Foil,Common,051/298,3,0,2,Unit,Mount Targon,Calm,"<em>""Discipline is our shield.""</em>"
652828,Stalwart Poro,Stalwart Poro,https://tcgplayer-cdn.tcgplayer.com/product/652828_200w.jpg,89,24344,https://cpt.tcgcsv.com/B8f7,2025-10-31T04:10:11.627,1,0.22,0.75,2.99,0.65,,Foil,Common,052/298,2,0,2,Unit,Poro,Calm,<em>It suits him.</em>
652828,Stalwart Poro,Stalwart Poro,https://tcgplayer-cdn.tcgplayer.com/product/652828_200w.jpg,89,24344,https://cpt.tcgcsv.com/B8f7,2025-10-31T04:10:11.627,1,0.03,0.22,99.0,0.1,,Normal,Common,052/298,2,0,2,Unit,Poro,Calm,<em>It suits him.</em>
652829,Stand United,Stand United,https://tcgplayer-cdn.tcgplayer.com/product/652829_200w.jpg,89,24344,https://cpt.tcgcsv.com/C8f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.13,,Normal,Common,053/298,3,0,0,Spell,,Calm,
652829,Stand United,Stand United,https://tcgplayer-cdn.tcgplayer.com/product/652829_200w.jpg,89,24344,https://cpt.tcgcsv.com/C8f7,2025-10-31T04:10:11.627,1,0.12,0.31,2.5,0.23,,Foil,Common,053/298,3,0,0,Spell,,Calm,
652830,Sunlit Guardian,Sunlit Guardian,https://tcgplayer-cdn.tcgplayer.com/product/652830_200w.jpg,89,24344,https://cpt.tcgcsv.com/D8f7,2025-10-31T04:10:11.627,1,0.18,0.5,1.99,0.35,,Foil,Common,054/298,3,0,3,Unit,Shurima,Calm,<em>Nobody ever won a war without defending.</em>
652830,Sunlit Guardian,Sunlit Guardian,https://tcgplayer-cdn.tcgplayer.com/product/652830_200w.jpg,89,24344,https://cpt.tcgcsv.com/D8f7,2025-10-31T04:10:11.627,1,0.09,0.24,99.0,0.15,,Normal,Common,054/298,3,0,3,Unit,Shurima,Calm,<em>Nobody ever won a war without defending.</em>
652831,Wielder of Water,Wielder of Water,https://tcgplayer-cdn.tcgplayer.com/product/652831_200w.jpg,89,24344,https://cpt.tcgcsv.com/F8f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.12,,Normal,Common,055/298,3,0,2,Unit,Ionia,Calm,<em>Each drop an ocean of possibilities.</em>
652831,Wielder of Water,Wielder of Water,https://tcgplayer-cdn.tcgplayer.com/product/652831_200w.jpg,89,24344,https://cpt.tcgcsv.com/F8f7,2025-10-31T04:10:11.627,1,0.24,0.5,5.0,0.44,,Foil,Common,055/298,3,0,2,Unit,Ionia,Calm,<em>Each drop an ocean of possibilities.</em>
652832,Adaptatron,Adaptatron,https://tcgplayer-cdn.tcgplayer.com/product/652832_200w.jpg,89,24344,https://cpt.tcgcsv.com/G8f7,2025-10-31T04:10:11.627,1,0.64,1.3,5.0,1.05,,Foil,Uncommon,056/298,4,0,3,Unit,Mech;Piltover,Calm,<em>There's a scrap for that.</em>
652832,Adaptatron,Adaptatron,https://tcgplayer-cdn.tcgplayer.com/product/652832_200w.jpg,89,24344,https://cpt.tcgcsv.com/G8f7,2025-10-31T04:10:11.627,1,0.13,0.34,99.0,0.29,,Normal,Uncommon,056/298,4,0,3,Unit,Mech;Piltover,Calm,<em>There's a scrap for that.</em>
652833,Block,Block,https://tcgplayer-cdn.tcgplayer.com/product/652833_200w.jpg,89,24344,https://cpt.tcgcsv.com/H8f7,2025-10-31T04:10:11.627,1,0.94,1.35,4.1,1.13,,Foil,Uncommon,057/298,2,0,0,Spell,,Calm,
652833,Block,Block,https://tcgplayer-cdn.tcgplayer.com/product/652833_200w.jpg,89,24344,https://cpt.tcgcsv.com/H8f7,2025-10-31T04:10:11.627,1,0.1,0.33,99.0,0.24,,Normal,Uncommon,057/298,2,0,0,Spell,,Calm,
652834,Discipline,Discipline,https://tcgplayer-cdn.tcgplayer.com/product/652834_200w.jpg,89,24344,https://cpt.tcgcsv.com/J8f7,2025-10-31T04:10:11.627,1,0.14,0.32,99.0,0.21,,Normal,Uncommon,058/298,2,0,0,Spell,,Calm,<em>A blade is only as sharp as the one who wields it.</em>
652834,Discipline,Discipline,https://tcgplayer-cdn.tcgplayer.com/product/652834_200w.jpg,89,24344,https://cpt.tcgcsv.com/J8f7,2025-10-31T04:10:11.627,1,0.59,1.0,10.0,0.91,,Foil,Uncommon,058/298,2,0,0,Spell,,Calm,<em>A blade is only as sharp as the one who wields it.</em>
652835,Eclipse Herald,Eclipse Herald,https://tcgplayer-cdn.tcgplayer.com/product/652835_200w.jpg,89,24344,https://cpt.tcgcsv.com/K8f7,2025-10-31T04:10:11.627,1,0.2,0.51,5.0,0.46,,Foil,Uncommon,059/298,7,1,7,Unit,Bird;Mount Targon,Calm,<em>An omen as terrifying as that which follows.</em>
652835,Eclipse Herald,Eclipse Herald,https://tcgplayer-cdn.tcgplayer.com/product/652835_200w.jpg,89,24344,https://cpt.tcgcsv.com/K8f7,2025-10-31T04:10:11.627,1,0.09,0.25,3.0,0.18,,Normal,Uncommon,059/298,7,1,7,Unit,Bird;Mount Targon,Calm,<em>An omen as terrifying as that which follows.</em>
652836,Mask of Foresight,Mask of Foresight,https://tcgplayer-cdn.tcgplayer.com/product/652836_200w.jpg,89,24344,https://cpt.tcgcsv.com/L8f7,2025-10-31T04:10:11.627,1,0.1,0.3,3.0,0.25,,Normal,Uncommon,060/298,2,0,0,Gear,,Calm,"<em>To know the future, you must first accept it.</em>"
652836,Mask of Foresight,Mask of Foresight,https://tcgplayer-cdn.tcgplayer.com/product/652836_200w.jpg,89,24344,https://cpt.tcgcsv.com/L8f7,2025-10-31T04:10:11.627,1,0.83,1.2,2.95,1.29,,Foil,Uncommon,060/298,2,0,0,Gear,,Calm,"<em>To know the future, you must first accept it.</em>"
652837,Poro Herder,Poro Herder,https://tcgplayer-cdn.tcgplayer.com/product/652837_200w.jpg,89,24344,https://cpt.tcgcsv.com/M8f7,2025-10-31T04:10:11.627,1,0.24,0.5,2.5,0.42,,Foil,Uncommon,061/298,3,1,3,Unit,Freljord,Calm,<em>A fluft is where you make it.</em>
652837,Poro Herder,Poro Herder,https://tcgplayer-cdn.tcgplayer.com/product/652837_200w.jpg,89,24344,https://cpt.tcgcsv.com/M8f7,2025-10-31T04:10:11.627,1,0.1,0.25,99.0,0.16,,Normal,Uncommon,061/298,3,1,3,Unit,Freljord,Calm,<em>A fluft is where you make it.</em>
652838,Reinforce,Reinforce,https://tcgplayer-cdn.tcgplayer.com/product/652838_200w.jpg,89,24344,https://cpt.tcgcsv.com/N8f7,2025-10-31T04:10:11.627,1,0.63,0.95,5.0,0.8,,Foil,Uncommon,062/298,5,0,0,Spell,,Calm,
652838,Reinforce,Reinforce,https://tcgplayer-cdn.tcgplayer.com/product/652838_200w.jpg,89,24344,https://cpt.tcgcsv.com/N8f7,2025-10-31T04:10:11.627,1,0.03,0.25,99.0,0.2,,Normal,Uncommon,062/298,5,0,0,Spell,,Calm,
652839,Spirit's Refuge,Spirits Refuge,https://tcgplayer-cdn.tcgplayer.com/product/652839_200w.jpg,89,24344,https://cpt.tcgcsv.com/P8f7,2025-10-31T04:10:11.627,1,0.45,0.95,5.0,0.61,,Foil,Uncommon,063/298,2,1,0,Gear,,Calm,
652839,Spirit's Refuge,Spirits Refuge,https://tcgplayer-cdn.tcgplayer.com/product/652839_200w.jpg,89,24344,https://cpt.tcgcsv.com/P8f7,2025-10-31T04:10:11.627,1,0.09,0.29,3.0,0.18,,Normal,Uncommon,063/298,2,1,0,Gear,,Calm,
652840,Wind Wall,Wind Wall,https://tcgplayer-cdn.tcgplayer.com/product/652840_200w.jpg,89,24344,https://cpt.tcgcsv.com/Q8f7,2025-10-31T04:10:11.627,1,3.99,5.99,12.5,4.53,,Foil,Uncommon,064/298,3,2,0,Spell,,Calm,"<em>""Face the wind!"" -Yasuo</em>"
652840,Wind Wall,Wind Wall,https://tcgplayer-cdn.tcgplayer.com/product/652840_200w.jpg,89,24344,https://cpt.tcgcsv.com/Q8f7,2025-10-31T04:10:11.627,1,0.75,1.32,99.0,0.89,,Normal,Uncommon,064/298,3,2,0,Spell,,Calm,"<em>""Face the wind!"" -Yasuo</em>"
652841,Wizened Elder,Wizened Elder,https://tcgplayer-cdn.tcgplayer.com/product/652841_200w.jpg,89,24344,https://cpt.tcgcsv.com/R8f7,2025-10-31T04:10:11.627,1,0.25,0.49,2.5,0.4,,Foil,Uncommon,065/298,4,0,4,Unit,Ionia,Calm,"<em>""I'm still fighting at my age. That should concern you more than it does.""</em>"
652841,Wizened Elder,Wizened Elder,https://tcgplayer-cdn.tcgplayer.com/product/652841_200w.jpg,89,24344,https://cpt.tcgcsv.com/R8f7,2025-10-31T04:10:11.627,1,0.01,0.24,99.0,0.11,,Normal,Uncommon,065/298,4,0,4,Unit,Ionia,Calm,"<em>""I'm still fighting at my age. That should concern you more than it does.""</em>"
652842,Ahri - Alluring,Ahri Alluring,https://tcgplayer-cdn.tcgplayer.com/product/652842_200w.jpg,89,24344,https://cpt.tcgcsv.com/S8f7,2025-10-31T04:10:11.627,1,0.55,1.07,8.5,0.79,,Foil,Rare,066/298,5,1,4,Champion Unit,Ahri;Ionia,Calm,"<em>""Remember this moment.""</em>"
652843,Ahri - Alluring (Alternate Art),Ahri Alluring Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652843_200w.jpg,89,24344,https://cpt.tcgcsv.com/T8f7,2025-10-31T04:10:11.627,1,5.99,9.0,50.0,8.02,,Foil,Showcase,066a/298,5,1,4,Champion Unit,Ahri;Ionia,Calm,"<em>""Remember this moment.""</em>"
652844,Blitzcrank - Impassive,Blitzcrank Impassive,https://tcgplayer-cdn.tcgplayer.com/product/652844_200w.jpg,89,24344,https://cpt.tcgcsv.com/V8f7,2025-10-31T04:10:11.627,1,0.5,1.09,99.0,0.79,,Foil,Rare,067/298,5,1,5,Champion Unit,Blitzcrank;Mech;Zaun,Calm,
652845,Caitlyn - Patrolling,Caitlyn Patrolling,https://tcgplayer-cdn.tcgplayer.com/product/652845_200w.jpg,89,24344,https://cpt.tcgcsv.com/W8f7,2025-10-31T04:10:11.627,1,0.29,0.75,4.99,0.38,,Foil,Rare,068/298,3,1,3,Champion Unit,Caitlyn;Piltover,Calm,"<em>""I never miss.""</em>"
652846,Last Stand,Last Stand,https://tcgplayer-cdn.tcgplayer.com/product/652846_200w.jpg,89,24344,https://cpt.tcgcsv.com/X8f7,2025-10-31T04:10:11.627,1,0.1,0.39,5.0,0.3,,Foil,Rare,069/298,3,1,0,Spell,,Calm,<em>Worth it.</em>
652847,Mageseeker Warden,Mageseeker Warden,https://tcgplayer-cdn.tcgplayer.com/product/652847_200w.jpg,89,24344,https://cpt.tcgcsv.com/Z8f7,2025-10-31T04:10:11.627,1,0.08,0.3,99.0,0.22,,Foil,Rare,070/298,6,1,5,Unit,Demacia,Calm,
652848,Party Favors,Party Favors,https://tcgplayer-cdn.tcgplayer.com/product/652848_200w.jpg,89,24344,https://cpt.tcgcsv.com/-8f7,2025-10-31T04:10:11.627,1,0.1,0.34,5.0,0.24,,Foil,Rare,071/298,3,0,0,Spell,,Calm,
652849,Solari Shrine,Solari Shrine,https://tcgplayer-cdn.tcgplayer.com/product/652849_200w.jpg,89,24344,https://cpt.tcgcsv.com/_8f7,2025-10-31T04:10:11.627,1,0.05,0.25,99.0,0.15,,Foil,Rare,072/298,3,0,0,Gear,,Calm,<em>The names of the fallen are a lesson for our descendants.</em>
652850,Sona - Harmonious,Sona Harmonious,https://tcgplayer-cdn.tcgplayer.com/product/652850_200w.jpg,89,24344,https://cpt.tcgcsv.com/09f7,2025-10-31T04:10:11.627,1,1.5,3.75,99.0,2.36,,Foil,Rare,073/298,4,1,4,Champion Unit,Demacia;Sona,Calm,"<em>""The symphony never ends.""</em>"
652851,Taric - Protector,Taric Protector,https://tcgplayer-cdn.tcgplayer.com/product/652851_200w.jpg,89,24344,https://cpt.tcgcsv.com/29f7,2025-10-31T04:10:11.627,1,0.17,0.5,5.0,0.3,,Foil,Rare,074/298,4,1,4,Champion Unit,Mount Targon;Taric,Calm,"<em>""Each life is a rare jewel.""</em>"
652852,Tasty Faefolk,Tasty Faefolk,https://tcgplayer-cdn.tcgplayer.com/product/652852_200w.jpg,89,24344,https://cpt.tcgcsv.com/39f7,2025-10-31T04:10:11.627,1,4.4,8.49,99.0,6.08,,Foil,Rare,075/298,7,0,6,Unit,Bandle City;Fae,Calm,
652853,Yasuo - Remorseful,Yasuo Remorseful,https://tcgplayer-cdn.tcgplayer.com/product/652853_200w.jpg,89,24344,https://cpt.tcgcsv.com/59f7,2025-10-31T04:10:11.627,1,0.53,1.0,5.0,0.79,,Foil,Rare,076/298,6,2,6,Champion Unit,Ionia;Yasuo,Calm,"<em>""Is a leaf's only purpose to fall?""</em>"
652854,Yasuo - Remorseful (Alternate Art),Yasuo Remorseful Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652854_200w.jpg,89,24344,https://cpt.tcgcsv.com/69f7,2025-10-31T04:10:11.627,1,6.84,8.54,20.0,7.86,,Foil,Showcase,076a/298,6,2,6,Champion Unit,Ionia;Yasuo,Calm,"<em>""Is a leaf's only purpose to fall?""</em>"
652855,Zhonya's Hourglass,Zhonyas Hourglass,https://tcgplayer-cdn.tcgplayer.com/product/652855_200w.jpg,89,24344,https://cpt.tcgcsv.com/79f7,2025-10-31T04:10:11.627,1,10.99,14.6,99.0,11.98,,Foil,Rare,077/298,2,0,0,Gear,,Calm,
652856,Lee Sin - Ascetic,Lee Sin Ascetic,https://tcgplayer-cdn.tcgplayer.com/product/652856_200w.jpg,89,24344,https://cpt.tcgcsv.com/89f7,2025-10-31T04:10:11.627,1,2.5,4.0,99.0,3.06,,Foil,Epic,078/298,5,1,5,Champion Unit,Ionia;Lee Sin,Calm,"<em>""Let us see whose spirit is stronger.""</em>"
652857,Lee Sin - Ascetic (Alternate Art),Lee Sin Ascetic Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652857_200w.jpg,89,24344,https://cpt.tcgcsv.com/99f7,2025-10-31T04:10:11.627,1,4.0,6.65,149.99,5.73,,Foil,Showcase,078a/298,5,1,5,Champion Unit,Ionia;Lee Sin,Calm,"<em>""Let us see whose spirit is stronger.""</em>"
652858,Leona - Zealot,Leona Zealot,https://tcgplayer-cdn.tcgplayer.com/product/652858_200w.jpg,89,24344,https://cpt.tcgcsv.com/b9f7,2025-10-31T04:10:11.627,1,3.69,6.0,15.77,4.34,,Foil,Epic,079/298,6,1,6,Champion Unit,Leona;Mount Targon,Calm,"<em>""Feel the sun's glory!""</em>"
652859,Leona - Zealot (Alternate Art),Leona Zealot Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652859_200w.jpg,89,24344,https://cpt.tcgcsv.com/c9f7,2025-10-31T04:10:11.627,1,8.5,11.98,61.28,10.49,,Foil,Showcase,079a/298,6,1,6,Champion Unit,Leona;Mount Targon,Calm,"<em>""Feel the sun's glory!""</em>"
652860,Mystic Reversal,Mystic Reversal,https://tcgplayer-cdn.tcgplayer.com/product/652860_200w.jpg,89,24344,https://cpt.tcgcsv.com/d9f7,2025-10-31T04:10:11.627,1,8.22,12.85,69.99,10.7,,Foil,Epic,080/298,4,3,0,Spell,,Calm,"<em>Good mages borrow, great mages steal.</em>"
652861,Seal of Focus,Seal of Focus,https://tcgplayer-cdn.tcgplayer.com/product/652861_200w.jpg,89,24344,https://cpt.tcgcsv.com/f9f7,2025-10-31T04:10:11.627,1,14.0,18.49,99.0,16.59,,Foil,Epic,081/298,0,1,0,Gear,,Calm,
652862,Whiteflame Protector,Whiteflame Protector,https://tcgplayer-cdn.tcgplayer.com/product/652862_200w.jpg,89,24344,https://cpt.tcgcsv.com/g9f7,2025-10-31T04:10:11.627,1,51.52,59.99,100.0,52.66,,Foil,Epic,082/298,8,2,8,Unit,Dragon;Mount Targon,Calm,<em>A dragon is capable of nobility equal to its rage.</em>
652863,Consult the Past,Consult the Past,https://tcgplayer-cdn.tcgplayer.com/product/652863_200w.jpg,89,24344,https://cpt.tcgcsv.com/h9f7,2025-10-31T04:10:11.627,1,0.07,0.25,4.99,0.16,,Normal,Common,083/298,4,0,0,Spell,,Mind,
652863,Consult the Past,Consult the Past,https://tcgplayer-cdn.tcgplayer.com/product/652863_200w.jpg,89,24344,https://cpt.tcgcsv.com/h9f7,2025-10-31T04:10:11.627,1,0.15,0.8,6.0,0.73,,Foil,Common,083/298,4,0,0,Spell,,Mind,
652864,Eager Apprentice,Eager Apprentice,https://tcgplayer-cdn.tcgplayer.com/product/652864_200w.jpg,89,24344,https://cpt.tcgcsv.com/j9f7,2025-10-31T04:10:11.627,1,0.01,0.18,99.0,0.04,,Normal,Common,084/298,3,0,3,Unit,Piltover,Mind,"<em>""As long as these thirty-seven things go right, it'll work every time!""</em>"
652864,Eager Apprentice,Eager Apprentice,https://tcgplayer-cdn.tcgplayer.com/product/652864_200w.jpg,89,24344,https://cpt.tcgcsv.com/j9f7,2025-10-31T04:10:11.627,1,0.15,0.45,5.0,0.34,,Foil,Common,084/298,3,0,3,Unit,Piltover,Mind,"<em>""As long as these thirty-seven things go right, it'll work every time!""</em>"
652865,Falling Comet,Falling Comet,https://tcgplayer-cdn.tcgplayer.com/product/652865_200w.jpg,89,24344,https://cpt.tcgcsv.com/k9f7,2025-10-31T04:10:11.627,1,0.09,0.49,1.98,0.39,,Foil,Common,085/298,5,0,0,Spell,,Mind,<em>Just an everyday celestial event.</em>
652865,Falling Comet,Falling Comet,https://tcgplayer-cdn.tcgplayer.com/product/652865_200w.jpg,89,24344,https://cpt.tcgcsv.com/k9f7,2025-10-31T04:10:11.627,1,0.01,0.24,99.0,0.16,,Normal,Common,085/298,5,0,0,Spell,,Mind,<em>Just an everyday celestial event.</em>
652866,Jeweled Colossus,Jeweled Colossus,https://tcgplayer-cdn.tcgplayer.com/product/652866_200w.jpg,89,24344,https://cpt.tcgcsv.com/l9f7,2025-10-31T04:10:11.627,1,0.02,0.27,5.0,0.25,,Foil,Common,086/298,5,0,5,Unit,Mount Targon,Mind,
652866,Jeweled Colossus,Jeweled Colossus,https://tcgplayer-cdn.tcgplayer.com/product/652866_200w.jpg,89,24344,https://cpt.tcgcsv.com/l9f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.06,,Normal,Common,086/298,5,0,5,Unit,Mount Targon,Mind,
652867,Lecturing Yordle,Lecturing Yordle,https://tcgplayer-cdn.tcgplayer.com/product/652867_200w.jpg,89,24344,https://cpt.tcgcsv.com/m9f7,2025-10-31T04:10:11.627,1,0.15,0.33,4.99,0.25,,Normal,Common,087/298,3,0,2,Unit,Bandle City;Yordle,Mind,
652867,Lecturing Yordle,Lecturing Yordle,https://tcgplayer-cdn.tcgplayer.com/product/652867_200w.jpg,89,24344,https://cpt.tcgcsv.com/m9f7,2025-10-31T04:10:11.627,1,2.5,3.63,9.99,3.45,,Foil,Common,087/298,3,0,2,Unit,Bandle City;Yordle,Mind,
652868,Mega-Mech,Mega Mech,https://tcgplayer-cdn.tcgplayer.com/product/652868_200w.jpg,89,24344,https://cpt.tcgcsv.com/n9f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.12,,Normal,Common,088/298,7,0,8,Unit,Bandle City;Mech,Mind,<em>Mech fights have two rules: One- No Cheating. Two- Don't get caught cheating</em>
652868,Mega-Mech,Mega Mech,https://tcgplayer-cdn.tcgplayer.com/product/652868_200w.jpg,89,24344,https://cpt.tcgcsv.com/n9f7,2025-10-31T04:10:11.627,1,0.18,0.5,5.0,0.32,,Foil,Common,088/298,7,0,8,Unit,Bandle City;Mech,Mind,<em>Mech fights have two rules: One- No Cheating. Two- Don't get caught cheating</em>
652869,Mind Rune,Mind Rune,https://tcgplayer-cdn.tcgplayer.com/product/652869_200w.jpg,89,24344,https://cpt.tcgcsv.com/p9f7,2025-10-31T04:10:11.627,1,0.45,0.86,4.99,0.65,,Normal,Common,089/298,0,0,0,Rune,,Mind,
652870,Mind Rune (Alternate Art),Mind Rune Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652870_200w.jpg,89,24344,https://cpt.tcgcsv.com/q9f7,2025-10-31T04:10:11.627,1,25.89,28.39,49.99,26.59,,Foil,Showcase,089a/298,0,0,0,Rune,,Mind,
652871,Orb of Regret,Orb of Regret,https://tcgplayer-cdn.tcgplayer.com/product/652871_200w.jpg,89,24344,https://cpt.tcgcsv.com/r9f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.05,,Normal,Common,090/298,1,0,0,Gear,,Mind,"<em>""There's beauty in even the most painful memories."" - Ahri</em>"
652871,Orb of Regret,Orb of Regret,https://tcgplayer-cdn.tcgplayer.com/product/652871_200w.jpg,89,24344,https://cpt.tcgcsv.com/r9f7,2025-10-31T04:10:11.627,1,0.05,0.28,5.0,0.26,,Foil,Common,090/298,1,0,0,Gear,,Mind,"<em>""There's beauty in even the most painful memories."" - Ahri</em>"
652872,Pit Crew,Pit Crew,https://tcgplayer-cdn.tcgplayer.com/product/652872_200w.jpg,89,24344,https://cpt.tcgcsv.com/s9f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.05,,Normal,Common,091/298,3,0,3,Unit,Bandle City,Mind,"<em>""GOOD ENOUGH LET'S GOOOOO!""</em>"
652872,Pit Crew,Pit Crew,https://tcgplayer-cdn.tcgplayer.com/product/652872_200w.jpg,89,24344,https://cpt.tcgcsv.com/s9f7,2025-10-31T04:10:11.627,1,0.11,0.28,2.08,0.23,,Foil,Common,091/298,3,0,3,Unit,Bandle City,Mind,"<em>""GOOD ENOUGH LET'S GOOOOO!""</em>"
652873,Riptide Rex,Riptide Rex,https://tcgplayer-cdn.tcgplayer.com/product/652873_200w.jpg,89,24344,https://cpt.tcgcsv.com/t9f7,2025-10-31T04:10:11.627,1,0.01,0.25,99.0,0.18,,Normal,Common,092/298,6,2,6,Unit,Bilgewater;Pirate,Mind,"<em>""Rainin' fire!""</em>"
652873,Riptide Rex,Riptide Rex,https://tcgplayer-cdn.tcgplayer.com/product/652873_200w.jpg,89,24344,https://cpt.tcgcsv.com/t9f7,2025-10-31T04:10:11.627,1,0.19,0.55,3.62,0.43,,Foil,Common,092/298,6,2,6,Unit,Bilgewater;Pirate,Mind,"<em>""Rainin' fire!""</em>"
652874,Smoke Screen,Smoke Screen,https://tcgplayer-cdn.tcgplayer.com/product/652874_200w.jpg,89,24344,https://cpt.tcgcsv.com/v9f7,2025-10-31T04:10:11.627,1,1.5,2.03,5.0,2.04,,Foil,Common,093/298,2,1,0,Spell,,Mind,"<em>""Well, well, well. What have we here?""</em>"
652874,Smoke Screen,Smoke Screen,https://tcgplayer-cdn.tcgplayer.com/product/652874_200w.jpg,89,24344,https://cpt.tcgcsv.com/v9f7,2025-10-31T04:10:11.627,1,0.05,0.25,4.99,0.2,,Normal,Common,093/298,2,1,0,Spell,,Mind,"<em>""Well, well, well. What have we here?""</em>"
